city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768060,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768180,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768240,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768300,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768360,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768480,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768600,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768660,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768720,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768780,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785768840,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785769020,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785769080,,,,,,,,2026-08-05T16:14:33.968007+00:00
miami,KXHIGHMIA-26AUG04-B92.5,92.0,2026-08-04,1785769140,,,,,,,,2026-08-05T16:14:33.968007+00:00
