city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105440,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105500,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105560,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105620,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105680,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105740,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105800,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105860,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105920,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105980,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106040,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106100,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106160,,,,,,,,2026-08-07T13:46:46.445983+00:00
