fetched_at_utc,city,ticker,yes_best_bid,yes_best_ask,yes_ask_depth_usdc,yes_vwap_buy_100,no_best_bid,no_best_ask,no_ask_depth_usdc,no_vwap_buy_100
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,5461.42,0.024377,0.98,0.99,4669.83,0.99
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.79,0.8,12780.43,0.810919,0.2,0.21,7505.98,0.295401
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4390.55,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.2,0.21,9446.94,0.293205,0.79,0.8,9441.25,0.80677
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,5433.51,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,4352.71,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3780.41,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4958.86,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3125.81,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.06,0.07,4901.74,0.08509,0.93,0.94,5631.44,0.945462
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.35,0.36,6675.69,0.420237,0.64,0.65,6054.37,0.65
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.51,0.55,5658.4,0.567404,0.45,0.49,5721.53,0.504052
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,5479.51,0.024377,0.98,0.99,3826.35,0.99
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.18,0.2,11888.45,0.200708,0.8,0.82,15361.43,0.82
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4418.01,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.81,0.82,12059.65,0.820726,0.18,0.19,13091.76,0.235504
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,5136.67,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,4399.38,0.01,0.99,,0.0,
2026-08-14T20:53:09.041710+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3835.19,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4987.5,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3182.96,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.06,0.07,4912.58,0.088583,0.93,0.94,9124.77,0.94
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.37,0.38,6705.81,0.42968,0.62,0.63,6004.09,0.645738
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.5,0.54,6056.67,0.566388,0.46,0.5,5604.86,0.52417
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,5653.32,0.025123,0.98,0.99,3824.37,0.99
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.05,0.06,11626.28,0.06,0.94,0.95,21678.59,0.95
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4363.04,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.93,0.94,13216.15,0.941514,0.06,0.07,13031.76,0.093913
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,5004.5,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,4010.48,0.01,0.99,,0.0,
2026-08-14T21:46:57.461391+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3762.57,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4923.9,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3168.77,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.05,0.06,4137.06,0.069366,0.94,0.95,8754.27,0.95
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.35,0.36,5733.11,0.404531,0.64,0.65,4744.23,0.65
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.54,0.57,5406.89,0.576025,0.43,0.46,4656.89,0.484262
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,4920.91,0.024384,0.98,0.99,2966.04,0.99
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,7353.27,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3565.55,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4611.29,0.01
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3977.99,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2887.55,0.01,0.99,,0.0,
2026-08-14T22:48:03.272620+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2622.55,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4955.87,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3185.11,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.06,0.08,4283.38,0.088759,0.92,0.94,9552.18,0.940222
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.38,0.4,6114.34,0.426537,0.6,0.62,4681.51,0.641335
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.52,0.54,5283.38,0.562623,0.46,0.48,5686.46,0.505667
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.02,0.03,5318.63,0.096748,0.97,0.98,3327.65,0.98
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,7371.16,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3540.75,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4782.53,0.01
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,4050.08,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2862.81,0.01,0.99,,0.0,
2026-08-14T23:43:43.882737+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2608.31,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4851.97,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3146.46,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,5063.35,0.070757,0.95,0.96,6413.52,0.96
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.4,0.41,5776.19,0.451054,0.59,0.6,4434.58,0.607566
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.51,0.52,6520.8,0.528309,0.48,0.49,5282.86,0.52528
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.03,0.04,5791.59,0.081901,0.96,0.97,3800.32,0.97
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,6942.2,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3183.89,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4740.06,0.01
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3762.37,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2552.21,0.01,0.99,,0.0,
2026-08-15T01:57:04.526178+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2441.57,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4904.64,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3169.96,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,4500.16,0.053533,0.95,0.96,6571.79,0.96
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.41,0.44,5990.46,0.446501,0.56,0.59,7214.26,0.597259
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.48,0.5,6816.43,0.523903,0.5,0.52,7349.53,0.52
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.02,0.04,5602.45,0.10677,0.96,0.98,3356.4,0.98
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,7005.92,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3197.48,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4708.77,0.01
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3769.95,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2553.2,0.01,0.99,,0.0,
2026-08-15T03:12:34.509534+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2451.29,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4902.8,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3170.92,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,5228.3,0.073589,0.95,0.96,6571.79,0.96
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.4,0.43,6374.26,0.447778,0.57,0.6,7324.8,0.624108
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.49,0.52,6716.77,0.530083,0.48,0.51,7093.63,0.51
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.02,0.04,5521.55,0.05201,0.96,0.98,3454.63,0.98
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,6973.89,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3164.83,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4698.95,0.01
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3725.09,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2523.3,0.01,0.99,,0.0,
2026-08-15T04:00:48.259445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2421.14,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4951.31,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3119.33,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,5116.71,0.071227,0.95,0.96,6737.91,0.96
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.4,0.42,5878.0,0.436274,0.58,0.6,7204.27,0.615704
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.51,0.52,8102.66,0.534548,0.48,0.49,6982.88,0.498208
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.03,0.04,5982.71,0.091409,0.96,0.97,4461.85,0.97
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,7009.69,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3162.75,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,4691.8,0.01
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3721.51,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2456.15,0.01,0.99,,0.0,
2026-08-15T04:53:18.235566+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,2479.59,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4959.0,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3134.19,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,5193.28,0.071232,0.95,0.96,6118.71,0.96
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.36,0.37,6076.39,0.393126,0.63,0.64,7455.39,0.649192
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.54,0.55,7631.85,0.564189,0.45,0.46,7110.56,0.46
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.03,0.04,5420.74,0.0689,0.96,0.97,8413.7,0.97
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,7006.04,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3176.51,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,5597.35,0.01
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3680.43,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2455.93,0.01,0.99,,0.0,
2026-08-15T05:46:38.838025+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3400.36,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4838.88,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3125.31,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.06,0.07,4693.66,0.092667,0.93,0.94,9064.88,0.94
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.36,0.38,6620.04,0.400988,0.62,0.64,7376.11,0.64
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.54,0.55,7805.19,0.564112,0.45,0.46,7053.17,0.464149
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.03,0.04,4980.72,0.052522,0.96,0.97,8231.65,0.97
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,6918.29,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3222.22,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,5547.52,0.01
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3728.63,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2515.12,0.01,0.99,,0.0,
2026-08-15T07:03:42.914765+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3456.02,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4959.82,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3154.37,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.05,4820.92,0.093132,0.95,0.96,4480.77,0.96
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.4,0.41,6580.08,0.422535,0.59,0.6,7431.53,0.614918
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.52,0.54,7337.97,0.56265,0.46,0.48,7642.45,0.48
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.02,0.03,4208.86,0.038367,0.97,0.98,7938.5,0.98
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,,0.01,6946.94,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3222.22,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.99,,0.0,,,0.01,5543.64,0.01
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,3728.75,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,2505.77,0.01,0.99,,0.0,
2026-08-15T07:51:46.154607+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3454.15,0.01,0.99,,0.0,
