fetched_at_utc,series_ticker,city,markets_returned,live_markets,truncated
2026-08-20T09:05:32.878634+00:00,KXHIGHTSEA,Seattle,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHTSFO,San Francisco,408,6,False
2026-08-20T09:58:35.176643+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T09:58:35.176643+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T10:56:10.675960+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T11:50:48.832463+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T13:19:37.984209+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T14:08:24.382644+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T15:04:22.413234+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T15:57:36.750216+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T16:59:42.350717+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T17:55:35.265629+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T19:08:05.530723+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T19:53:56.843594+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T20:54:50.590534+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T21:52:45.485246+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T22:55:15.962843+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T23:48:06.554184+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-21T02:07:34.219156+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHTATL,Atlanta,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHMIA,Miami,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-21T03:29:18.539351+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T05:05:56.121324+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-21T05:05:56.121324+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-21T05:05:56.121324+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-21T05:05:56.121324+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-21T05:05:56.121324+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-21T05:05:56.121324+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-21T05:05:56.121324+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T05:59:03.195737+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-21T05:59:03.195737+00:00,KXHIGHAUS,Austin,414,12,False
2026-08-21T05:59:03.195737+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-21T05:59:03.195737+00:00,KXHIGHTHOU,Houston,414,12,False
2026-08-21T05:59:03.195737+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-21T05:59:03.195737+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-21T05:59:03.195737+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T07:17:50.597250+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-21T07:17:50.597250+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-21T07:17:50.597250+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-21T07:17:50.597250+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-21T07:17:50.597250+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-21T07:17:50.597250+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-21T07:17:50.597250+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-21T08:06:14.027954+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-21T08:06:14.027954+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-21T09:07:38.260688+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-21T10:02:31.997972+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T10:02:31.997972+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T10:56:42.306178+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T11:51:55.408309+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T13:21:53.305543+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T14:10:56.353738+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T15:04:24.936165+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T15:58:30.396193+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T17:02:16.922321+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T17:54:53.257465+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T19:15:43.317010+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T19:47:55.457427+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T20:51:44.847371+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T21:48:07.869402+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T22:50:05.745831+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-21T23:48:58.612309+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T02:01:57.197598+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T03:17:30.936331+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T04:05:54.843525+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T05:01:07.387323+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T05:01:07.387323+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T05:01:07.387323+00:00,KXHIGHTATL,Atlanta,420,6,False
2026-08-22T05:01:07.387323+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T05:01:07.387323+00:00,KXHIGHMIA,Miami,420,6,False
2026-08-22T05:01:07.387323+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T05:01:07.387323+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T05:54:04.271671+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T05:54:04.271671+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T05:54:04.271671+00:00,KXHIGHTATL,Atlanta,420,6,False
2026-08-22T05:54:04.271671+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T05:54:04.271671+00:00,KXHIGHMIA,Miami,420,6,False
2026-08-22T05:54:04.271671+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T05:54:04.271671+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T07:09:35.889757+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-22T07:09:35.889757+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-22T07:09:35.889757+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-22T07:09:35.889757+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-22T07:09:35.889757+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-22T07:09:35.889757+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-22T07:09:35.889757+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-22T07:55:59.242379+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-22T07:55:59.242379+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-22T07:55:59.242379+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-22T07:55:59.242379+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-22T07:55:59.242379+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-22T07:55:59.242379+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-22T07:55:59.242379+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-22T08:58:41.574547+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-22T08:58:41.574547+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-22T09:51:17.368709+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T09:51:17.368709+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-22T10:50:05.673473+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-22T11:44:17.580012+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-22T11:44:17.580012+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-22T11:44:17.580012+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-22T11:44:17.580012+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-22T11:44:17.580012+00:00,KXHIGHMIA,Miami,420,12,False
