fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json
2026-03-20T06:05:33.843392+00:00,Hong Kong,0xf4ad571f6354c6f9483f9dfe7dc575ff3ae899d5d9efe3a295fbdd06b160e95c,Will the highest temperature in Hong Kong be 24°C on March 21?,True,False,2026-03-21,2026-03-17,876.263917,687.739377,628.1691,,"{""Yes"": 0.44, ""No"": 0.56}",[]
2026-03-20T06:05:33.843417+00:00,Hong Kong,0x5ca8ff3762f3e5084558e560223f45e3b394566e5fba7fd6c859a57b083f64f5,Will the highest temperature in Hong Kong be 17°C or below on March 22?,True,False,2026-03-22,2026-03-18,845.5812000000002,82.35,2283.4487,,"{""Yes"": 0.004, ""No"": 0.996}",[]
2026-03-20T06:05:33.843441+00:00,Hong Kong,0x1d3d7a58020e78fbd22d3aea21361a76316d18da130006e41e5553a232a8de9e,Will the highest temperature in Hong Kong be 22°C on March 22?,True,False,2026-03-22,2026-03-18,82.00975,82.00975,651.3457,,"{""Yes"": 0.1, ""No"": 0.9}",[]
2026-03-20T06:05:33.843465+00:00,Hong Kong,0x76ec7ce9dfccefc6f5f9a8a91a061ac146fd6fac034d61a623b837767ef4c15f,Will the highest temperature in Hong Kong be 19°C on March 21?,True,False,2026-03-21,2026-03-17,813.1744349999999,223.03,2393.0164,,"{""Yes"": 0.003, ""No"": 0.997}",[]
2026-03-20T06:05:33.843487+00:00,Hong Kong,0x4345fa2bd03ec6732f398b8a36b0fdb0fe1841173705680a9849324d9d90544f,Will the highest temperature in Hong Kong be 22°C on March 21?,True,False,2026-03-21,2026-03-17,792.2943339999998,558.084651,1013.09289,,"{""Yes"": 0.026, ""No"": 0.974}",[]
2026-03-20T06:05:33.843509+00:00,Hong Kong,0x570b55ca0829a1584b79d0eefa1bc4869950fe1462eefd961daff8c0a7f2c424,Will the highest temperature in Hong Kong be 19°C on March 22?,True,False,2026-03-22,2026-03-18,720.891735,616.991135,1382.88849,,"{""Yes"": 0.0085, ""No"": 0.9915}",[]
2026-03-20T06:05:33.843532+00:00,Hong Kong,0x17b64519000442bf10e02a39b4a68ab42e1d443013bb21958ec34321600f6ab5,Will the highest temperature in Hong Kong be 21°C on March 23?,True,False,2026-03-23,2026-03-19,68.56139999999999,68.56139999999999,717.24979,,"{""Yes"": 0.033, ""No"": 0.967}",[]
2026-03-20T06:05:33.843554+00:00,Hong Kong,0x39f8533907560ba4a67047a7281e5002e5ed3b9deeaffab47fcb38cc0a94f403,Will the highest temperature in Hong Kong be 20°C on March 23?,True,False,2026-03-23,2026-03-19,68.55059999999999,68.55059999999999,706.00559,,"{""Yes"": 0.0405, ""No"": 0.9595}",[]
2026-03-20T06:05:33.843600+00:00,Hong Kong,0x97bd1cca9545b176662180fd4a91309b69b7107747ea6eed3b71eb4713e20b73,Will the highest temperature in Hong Kong be 27°C or higher on March 22?,True,False,2026-03-22,2026-03-18,677.967209,576.906609,885.6003,,"{""Yes"": 0.125, ""No"": 0.875}",[]
2026-03-20T12:05:35.063017+00:00,Hong Kong,0x5c82f3b1e1a6923bb869ec119f428836f483af6b00b695c2a065fed304703597,Will the highest temperature in Hong Kong be 18°C on March 22?,True,False,2026-03-22,2026-03-18,974.4333500000001,80.25,1296.49765,,"{""Yes"": 0.026, ""No"": 0.974}",[]
